review_id,review_text,star_rating,business_category,platform,predicted_labels,confidence_score,uncertainty_reason,suggested_manual_review_priority,priority_score,weak_sentiment,weak_signal_alignment,is_multilingual,is_franco_arabic,contains_emoji
3646,点了寿司乌冬面鳗鱼饭 都很一般 尤其寿司很不好吃 价格还很贵 乌冬面不如说是拉面味道很一般 也没吃完 鳗鱼饭还行 服务也还可以,3.0,مطعم مأكولات يابانية,google_maps,food:negative | ambiance:negative | price:positive | cleanliness:negative,0.579053,medium_confidence; mixed_sentiment; multiple_aspects; short_meaningful; multilingual,high,13.0,neutral,ambiguous,True,False,False
4157,الكافي ولا اروع,5.0,مقهى,google_maps,food:negative | service:negative,0.580431,medium_confidence; multiple_aspects; short_meaningful; star_rating_text_contradiction; high_aspect_uncertainty,high,13.0,positive,contradictory,False,False,False
2551,"Fui al Revolving Restaurant con muchas ganas por la experiencia de las vistas , y hay que decir que el lugar es impresionante : girar lentamente mientras ves la ciudad y el Nilo es realmente único . En cuanto a la comida , la verdad es que es bastante normalita : nada espectacular y un poco por debajo de lo que esperaba por el precio . Otro detalle importante es que no sirven alcohol , algo que no me habían avisado y que puede ser un fallo si ibas con esa idea . El servicio es correcto , pero el conjunto deja sensación de que la experiencia depende más de las vistas que de la gastronomía . Ideal para disfrutar del panorama , pero no esperes una comida memorable .",4.0,مطعم,google_maps,food:positive | ambiance:positive | price:positive | cleanliness:negative | service:positive,0.582465,medium_confidence; mixed_sentiment; multiple_aspects; multilingual; high_aspect_uncertainty,high,13.0,positive,ambiguous,True,False,False
704,"Gradevole giro sul Nilo , buon servizio . Spettacolo e intrattenimento molto ""turistico"" !",3.0,مطعم,google_maps,ambiance:positive | service:positive | food:positive | cleanliness:positive | price:positive,0.584704,medium_confidence; multiple_aspects; multilingual; star_rating_text_contradiction; high_aspect_uncertainty,high,13.0,neutral,contradictory,True,False,False
3615,"Απολαύσαμε ένα εξαιρετικό γεύμα στο Zeeyara , αφού ολοκληρώσαμε τη βόλτα μας στην αγορά . Το εστιατόριο βρίσκεται στην ταράτσα του Le Riad Hotel de Charme και παρέχει θέα στο ισλαμικό Κάιρο . Είναι πεντακάθαρο και το προσωπικό είναι γρήγορο και ευγενικό . Δοκιμάσαμε , μεταξύ άλλων τα εξής : Το fattah bil mouza ήταν πολύ καλό , ειδικά το crispy ψωμί που έχει στη βάση . Τα mombar και kebbab tajin ήταν πολύ εύγευστα . Το rice camel kofta έχει ωραία σάλτσα , αλλά ο κεφτές ήταν ""λαστιχένιος"" . Γενικό τιπ : αποφύγετε την μπίρα χωρίς αλκοόλ Birell . Είναι από τις χειρότερες που έχω δοκιμάσει . Οι τιμές είναι αυξημένες για τα δεδομένα της πόλης .",5.0,مطعم,google_maps,food:positive | ambiance:positive | price:positive | service:positive | cleanliness:negative,0.589689,medium_confidence; mixed_sentiment; multiple_aspects; multilingual; high_aspect_uncertainty,high,13.0,positive,ambiguous,True,False,False
836,"Bonus , el mesero habla español . La comida deliciosa , el ambiente es agradable y limpio . La comida llegó relativamente rápido , pero pedimos postre y ese sí que se demoró . Los precios no son tan altos . Las personas fuman dentro del local . Se ve a los meseros burlarse de los comensales en su idioma , no disimulan en lo más mínimo .",3.0,مقهى,google_maps,food:positive | ambiance:positive | price:positive | cleanliness:negative | service:positive,0.590298,medium_confidence; mixed_sentiment; multiple_aspects; multilingual; high_aspect_uncertainty,high,13.0,neutral,ambiguous,True,False,False
6128,"Отель в центре города , рядом с площалью Талааб , в 5 минутах ходьбы от площади Тахрир и Каирского Музея . _x000D_ Номера чистые , ухоженные , кровати нормальные . Окна не открыть - слишком шумно и сразу налетают комары . Дорогу очень хорошо слышно до часу ночи , только тогда успокаиваются , а египтяне сигналят в машинах постоянно , без всяких поводов . _x000D_ Много комаров проникает через вентиляцию , ночью будет пир ( у них ) .",5.0,فندق,google_maps,ambiance:positive | cleanliness:positive | service:positive | price:positive | food:positive,0.64691,borderline_confidence; multiple_aspects; short_meaningful; multilingual; franco_arabic; high_aspect_uncertainty,high,13.0,positive,aligned,True,True,False
9672,٧ سيخ تعالي عمي يعني قميص ما قصف ٧ خلق ثق هعملك بلوك من كل شي تمام الحمدلله وانتي كيفك وكيف البنات والعيال عاملين ايه في موضوع مهم جدا جدا جدا جدا والله انا ما اعرف والله بس انا والله اني احبك في الله يا غالي ربنا يبارك في ايامك والله ما ٤خفققعهغثق3 والله اني احبك في الله يا غالي ربنا يبارك في ايامك يا عسل والله عسل والله بحبك بحبك بحبك بحبك بحبك بحبك بحبك والله العظيم اني ما اقدر والله ما ادري وش اقول لك شي من البقاله الي في القروب الثاني من وين منe اليمن خل من بقه يصرخ ثثغعفبيصهفقخبغدذنط h,5.0,travel,play_store,price:negative,0.05,low_confidence; multilingual; franco_arabic; star_rating_text_contradiction,high,12.5,positive,contradictory,True,True,False
1129,My favorite restaurant so far EMO_POS EMO_POS ١ . الخدمة : ممتازة ، من اول الويتر اللي بيسجل الاوردر ، لحد ما تدفع الحساب فعلا محترمين جدا . . اكتر من مرة طلبنا تعديل في مكونات الطبق وبيعملولنا بالظبط اللي بنطلبه وبكل ترحاب . ٢ . نظافة المكان : المكان نظيف جدا من حيث الطرابيزات ، الحمامات ، الارضيات . ٣ . الاكل : جودة الاكل ممتازة . . مكونات عالية الجودة ، حتي الاكل النباتي او الصيامي طعمه حلو ومخدوم كويس جدا . ٤ . خدمة التوصيل سريعة والاكل بيوصل سخن ومتغلف كويس . ٥ . التنوع في الاصناف : منيو متنوع من اول الفطار ، سلطات ، اصناف جانبية ، معجناب وبيتزا ، اطباق رئيسية ، حلويات ، اطباق نباتية . ٦ . الاسعار : في رايي ان الاسعار جيدة خاصة مقابل الجودة المقدمة . بيسترو تجربة ممتازة فعلا وبيرحبوا باي تعليق علي الاكل بترحاب واحترام .,5.0,مطعم مأكولات إيطالية,google_maps,food:positive | price:positive | service:positive | cleanliness:positive | ambiance:positive | delivery:positive | general:positive,0.05,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty; emoji_sentiment_edge_case,high,12.5,positive,aligned,True,False,True
5482,بصراحة من اجمل الفطاير اللي ممكن اكون طلبتها في القاهرة الاكل نضيف جدا و فريش الطعم تحفة والخدمة فوق الممتازة مستنية اجرب الفطير الحلو وهكتبله ريڤيو لوحده EMO_POS EMO_POS EMO_POS,5.0,مطعم,google_maps,service:positive | food:positive | ambiance:positive | cleanliness:positive | price:positive | delivery:positive,0.05,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty; emoji_sentiment_edge_case,high,12.5,positive,aligned,True,False,True
236,المكان جميل ونظيف وراقي جدا واكلهم بصراحه ممتاز والمقابله بصراحه زي الفل ما شفتش حاجه حلوه بالشكل ده من سنين بصراحه ربنا يوسع عليهم ويوفقهم ومن نجاح لنجاح,5.0,مطعم,google_maps,food:positive | ambiance:positive | cleanliness:positive | service:positive | price:positive | general:positive,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
1103,"Great food . Disappointed in the service . Many staff were obviously not trained which led to confusion and lack of any real attention . We were basically ignored until we flagged down the waiter ( several times ) . The food was very good , best meal we have had in Cairo but the service will likely keep us from returning . Cocktails were very expensive and we skipped those . All in all , not an enjoyable experience as the price doesn't meet the expectations .",4.0,مطعم,google_maps,food:positive | price:positive | ambiance:positive | service:neutral | cleanliness:positive | app_experience:positive,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
2023,الاكل كان جميل ، و المعاملة جميلة جدا و لكن العاملين بالمكان عددهم مش كافي لو في زحمة,5.0,مطعم أطباق اللحوم,google_maps,ambiance:positive | food:positive | cleanliness:positive | service:positive | price:positive | general:positive,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
2939,بجد مكان حلو اووي والاكل روعه شكرا جداا للطباخين علي متعه الاكل وشكرا كمان للكابتن فوزي علي خدمته الجميله ليا ولي اصدقائي,2.0,مطعم,google_maps,food:positive | ambiance:positive | service:positive | cleanliness:positive | price:positive | general:positive,0.05,low_confidence; multiple_aspects; star_rating_text_contradiction; high_aspect_uncertainty,high,12.5,negative,contradictory,False,False,False
3257,"Nice cafe within the Marriott hotel , nice vibes especially in the evening , with good variety of drinks . The prices are expectedly high in comparison with other options in the city , the drinks were nothing special , the crème brûlée was good , the atmosphere was lovely , and they offer music show in the evening . The service was a bit lacking and not great , but overall a decent experience .",4.0,مطعم,google_maps,ambiance:positive | food:positive | price:positive | cleanliness:positive | service:positive | general:negative,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,ambiguous,False,False,False
3553,"الرايق من اقدم محلات للمشويات في حدائق المعادي . . الاكل كان تحفة . . الكفتة طعمها كان حلو اوي تتاكل لوحدها . . الطرب طعمه مميز بردو بس لما يستوي كويس اوي . . الفراخ معظمها شواية تتبيلة محترمة اوي . . اما البروست السباسي مش سباسي اوي بس كطعم المشويات طعمها احلي بكتير . . المكان نفسه صغير حوالي ٣ ترابيزات . . الاكل نضيف بس كل حاجة بفلوس الطحينة و السلطة . لازم تتطلب ميه سلطة ""ويسكي"" علشان تنزلك . . اسعار الاكل بالنسبة للجودة و الطعم ممتازة . . الخدمة مكنتش احسن حاجة بس كده دي كل التجربة في المكان جربته اكتر من مرة مفيش مرة بصراحة الاكل كان وحش",4.0,مطعم,google_maps,food:positive | ambiance:positive | cleanliness:positive | service:positive | price:positive | delivery:positive | general:neutral,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
3888,"I saw that other reviews rated Dai Pescatori as either absolutely stellar or completely abysmal , so I really didn't know what to expect . Turns out , it was lovely ! The music was Mexican and the art was a mix of Egyptian/Sufi mysticism , but the food was 100% Italian . The space was calm , clean , the servers seemed like naturally happy people , and the food was amazing . I highly recommend the lasagna ! We'll be back for sure and try the desserts as well . I do want to address the cost complaint that many seem to have , though . It's true that the dishes were probably the most expensive I've seen , particularly considering the portions . If they go any higher , it likely won't be worth it as a customer . However , I always try to consider operational costs . You cannot realistically compare a restaurant located in Sarayat to have the same prices as somewhere in , say , Hadayek; the rent ( and space ) for the building , the quality of staff ( who I hope are getting paid a living wage ) , the quality of ingredients , maintenance , the education and skill of the chef and kitchen staff , etc . . . they're just not the same . When you go out to eat , you're paying for the location , convenience , experience , hygiene , and ( God - willing ) good food . Put simply , you get what you pay for . Enjoy !",5.0,مطعم مأكولات إيطالية,google_maps,price:positive | food:positive | ambiance:positive | cleanliness:positive | service:positive | app_experience:positive,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
5495,التجربة فطار رمضاني . . . المطعم بيقدم وجبات شرقي متنوعة . . . مكان المطعم والفيو المطل عليه كان اجمل حاجة . . . الاكل كان جميل جدا . . . اختيارنا كان مكرونة بالبشاميل وكانت جميلة جدا الحقيقة و مشويات مشكلة جت اتقدمت علي شواية علشان تحتفظ بسخونتها طول الوقت وكانت المشويات الحقيقة جميلة جدا وبطاطس وارز بالمكسرات وكبدة بدبس الرمان كانت تحفة وارز ابيض بالشعرية وملوخية . . . الحقيقة كانت الوجبات ممتازة وتقديمها شيك والاسعار متوسطة . . . الخدمة كانت بردو محترمة جدا من الناس ودودين وبشوشين . . . الحقيقة كانت تجربة حلوة وان شاء الله تتكرر,5.0,مطعم أطباق اللحوم,google_maps,food:positive | price:positive | cleanliness:positive | ambiance:positive | service:positive | general:positive,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
5512,المطعم في مول المعز بالشيخ زايد ٦ اكتوبر ، عامل قاعدة خارجية ، ممكن تلاقي مكان للباركنج بسهوله في النهار لكن بصعوبة بالمساء لان المنطقة مليئة بالمحلات و المطاعم و الكافيهات و كل ما يخطر علي بالك حتلاقيه هناك ، الساندوتشات جيدة جدا بس اعتقد ساندوتشات فرع العجوزة احسن ( اقرا الريفيو بتاعي عن فرع العجوزة ) ، الخدمة كانت سريعه جدا ( يمكن عشان المطعم مكانش زحمة اوي ) .,4.0,مطعم,google_maps,ambiance:positive | food:positive | service:positive | price:positive | cleanliness:neutral | general:negative,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,ambiguous,False,False,False
6012,الطعم و الخامات ممتازه . بصراحه ما اكلتش اكل حلو كده من فتره كبيره,5.0,مطعم مأكولات مشوية,google_maps,food:positive | ambiance:positive | service:positive | price:positive | general:neutral,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
6027,بضاعته جميله . بس غالي شويه,5.0,متجر ملابس حريمي,google_maps,ambiance:positive | service:positive | price:positive,0.05,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
2631,المكان جميل محترمين جدا وتوني ويوسف احلي حاجه ف المكان EMO_POS EMO_POS,5.0,مطعم,google_maps,ambiance:positive | service:positive | cleanliness:positive | food:positive | general:positive,0.05664,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty; emoji_sentiment_edge_case,high,12.5,positive,aligned,True,False,True
309,Great place with great food . Highly recommend but somewhat expensive so try it if you are willing to get a good taste . Last time I visited yesterday the food was average though . So maybe it's not perfect all the time hahaha,4.0,مطعم مأكولات بحرية,google_maps,food:positive | ambiance:neutral | price:negative | app_experience:neutral,0.074498,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,ambiguous,False,False,False
726,المشكلة في طول وقت الانتظار لاستلام الطلب . . مع ضرورة اعادة النظرفي الاسعار نظرا للظروف الاقتصادية لكن الاكل جميل والمعاملة من العاملين جيدة,3.0,مطعم مأكولات سورية,google_maps,food:positive | price:positive | ambiance:positive | service:positive | delivery:neutral,0.083755,low_confidence; multiple_aspects; star_rating_text_contradiction; high_aspect_uncertainty,high,12.5,neutral,contradictory,False,False,False
1063,"Unfortunately , it was a bad experience . The food was not good compared to the price , and it was quite expensive for the quality provided . Also , some of the staff were not polite or professional . I hope the restaurant improves the food quality and customer service .",1.0,مطعم مأكولات إيطالية,google_maps,price:negative | food:negative | ambiance:negative | service:positive | cleanliness:negative | general:negative,0.084394,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,negative,ambiguous,False,False,False
8845,حلومره EMO_POS : smiling_face_with_hearts :,5.0,entertainment,play_store,general:positive | food:positive,0.089758,low_confidence; multiple_aspects; short_meaningful; multilingual; emoji_sentiment_edge_case,high,12.5,positive,aligned,True,False,True
1526,المكان والخدمة ممتازين انصح بالمكان EMO_POS EMO_POS,5.0,مطعم مأكولات إيطالية,google_maps,service:positive | ambiance:positive | cleanliness:positive | food:positive | general:positive,0.092974,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty; emoji_sentiment_edge_case,high,12.5,positive,aligned,True,False,True
598,"I had a great experience overall at this Costa Coffee , mainly because of the excellent customer service . The staff were friendly , welcoming , and professional , which really made a difference . The coffee quality was outstanding—fresh , well - prepared , and exactly what you’d expect from Costa . However , the space is quite small and often feels packed , which can make it uncomfortable , especially during busy hours . Also , the smoking room upstairs negatively affected the experience for non - smokers , as the smell carries through and ruins the atmosphere . Overall , great coffee and service , but the layout and smoking area definitely need improvement .",3.0,كافيه,google_maps,service:positive | ambiance:positive | food:positive | price:positive | cleanliness:positive | general:positive,0.101789,low_confidence; multiple_aspects; star_rating_text_contradiction; high_aspect_uncertainty,high,12.5,neutral,contradictory,False,False,False
1814,المكان حلو جدا والجو جميل ونضيف,1.0,مطعم,google_maps,ambiance:positive | food:positive | service:positive | cleanliness:positive | price:positive | general:positive,0.143922,low_confidence; multiple_aspects; star_rating_text_contradiction; high_aspect_uncertainty,high,12.5,negative,contradictory,False,False,False
4936,حلو بس غالي,5.0,متجر ملابس,google_maps,general:positive | food:neutral,0.146429,low_confidence; mixed_sentiment; multiple_aspects; short_meaningful,high,12.5,positive,aligned,False,False,False
6500,الا ول كان جميل دلوقتي وحش جدا تتطلب الاوردر وبعد ما يتقبل وتقعد تستناه بالساعة والاتنين وفي الاخر المطعم يرفضوا ومبررات اصل في حاجة ناقصة كل مرة نفس المطعم فيه حاجة ناقصة وحتي لو غيرت المطعم يقولك برضو في حاجة ناقصة شوف مطعم هو انا بشحت دة اية الاسلوب الغير محترم وراقي دة المفروض انه تطبيق محترم ومطاعم محترمة دة المفروض انا عن نفسي فعلا مش هطلب من عندكم تاني ابدا اسوء تجربة,1.0,food_delivery,play_store,delivery:negative | service:negative | price:negative | app_experience:neutral | food:positive,0.191902,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,negative,ambiguous,False,False,False
2230,مستشفي نظيفه جدا واهتمام واهم حاجه انهم بيساعدو ولو فيه اي مشكله ان وجدت حصلت بيحلوها ف اسرع وقت,5.0,مستشفى,google_maps,cleanliness:positive | service:positive | ambiance:positive | price:positive | food:positive,0.195084,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
7839,امازون من احل المتاجر ومش مجمله خالص متصدقوش اي حد يقول مش حلو وانا عن تجربه بجد كل حاجه بتيجي سليمه وانا بطلب اي حاجه فيها زجاج مش بخاف لان الحاجه بتيجي سليه,5.0,ecommerce,play_store,food:negative | ambiance:negative | cleanliness:negative | service:negative | price:positive | delivery:negative,0.219035,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,ambiguous,False,False,False
5737,زحمة جدا جدا جدا جدا,3.0,مستشفى,google_maps,general:positive | service:positive | ambiance:negative,0.220935,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,neutral,ambiguous,False,False,False
6946,التطبيق غالي,4.0,transport,play_store,app_experience:negative | price:negative,0.239458,low_confidence; multiple_aspects; short_meaningful; star_rating_text_contradiction,high,12.5,positive,contradictory,False,False,False
1385,نجمتين للموقع فقط الاكل غير لذيذ والخدمه عاديه خساره الموقع روعه عالنيل ياليت يهتمون اكثر بمذاق الاكل,2.0,مطعم مأكولات مشوية,google_maps,food:positive | ambiance:neutral | price:positive | service:neutral | cleanliness:negative,0.248627,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,negative,ambiguous,False,False,False
7657,اسعار ومش حلوه,1.0,ecommerce,play_store,price:positive | food:positive,0.267033,low_confidence; multiple_aspects; short_meaningful; star_rating_text_contradiction,high,12.5,negative,contradictory,False,False,False
7455,غير جيد و خدمه عملاء سيئه و عدم توصيل الي الساحل,1.0,ecommerce,play_store,service:negative | ambiance:negative | cleanliness:negative | price:positive | delivery:negative,0.273588,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,negative,ambiguous,False,False,False
9186,جميل ولكن تنقصه بعض الاشياء,3.0,entertainment,play_store,general:positive,0.290817,low_confidence; star_rating_text_contradiction; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.5,neutral,contradictory,False,False,False
3463,مطعمي المفضل من ونا ٦ سنين : smiling_face_with_hearts : EMO_POS,5.0,مطعم مأكولات مشوية,google_maps,general:positive | service:positive | food:positive,0.308319,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty; emoji_sentiment_edge_case,high,12.5,positive,aligned,True,False,True
2035,الاكل لذيذ والمكان راقي بس الاسعار غاليه جدا,4.0,مطعم,google_maps,price:positive | food:positive | ambiance:neutral | service:positive,0.311747,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
1966,طعام جميل بس هو سعات وساعات لو زحمة اوي الطعام مش بيطلع حلو لكن اجمالا طعام جميل,4.0,مطعم يمني,google_maps,food:positive | price:positive | ambiance:positive | cleanliness:neutral | service:positive,0.325537,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
1357,الفول عنده حلو والاكل كويس ونضيف والاسعار حلوه بس الكاشير اسلوبه وحش ولازم جنيهات فكه والانتظار كتير,4.0,مطعم فلافل,google_maps,food:positive | price:positive | ambiance:positive | service:positive | cleanliness:positive,0.327253,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
6264,ممتازة وكان عندي مشكلة وكلموني,5.0,food_delivery,play_store,general:positive,0.345235,low_confidence; mixed_sentiment; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
7300,تسوقت اليوم جهاز شاحن جوال مع سلك و كذلك مهلبية والسعر مقبول . . يقولن التوصيل خلال ساعة بقيمة ١١ ريال بنتظر واشوف صح كلامهم او لا . نعم لقد وصل الطلب بنفس المده المذكوره . اشكركم شكرا جزيلا .,5.0,ecommerce,play_store,price:neutral | delivery:negative | service:neutral | app_experience:neutral | ambiance:neutral,0.39468,low_confidence; multiple_aspects; star_rating_text_contradiction; high_aspect_uncertainty,high,12.5,positive,contradictory,False,False,False
1538,مطعم محترم و اكل ممتاز و مجهود كويس من العاملين في زحمه الفطار و خصوصا كابتن حسن شخص محترم جدا و الويتر حسن الدالي,5.0,مطعم يمني,google_maps,food:positive | service:positive | ambiance:positive | cleanliness:positive | price:positive,0.399063,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
4303,حلو و هادي جدا بس في اوقات بيكون زحمه,5.0,كافيه,google_maps,ambiance:positive | service:positive | food:positive,0.401314,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
330,الاسعار غالية جدا,5.0,مطعم مأكولات مشوية,google_maps,price:negative | delivery:negative | service:negative | ambiance:negative,0.401386,low_confidence; multiple_aspects; short_meaningful; star_rating_text_contradiction,high,12.5,positive,contradictory,False,False,False
610,المكان جميل ولاكن الخدمه بطيئه جدا في تحظير الخدمه,5.0,مقهى,google_maps,ambiance:neutral | service:positive | cleanliness:neutral | price:positive | food:positive,0.411661,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
7843,متتاز والله طلبت ساعه خلال يومين فقط شفتها عندي قدام البيت ويعجبني انهم عندما يتواصلون معك,5.0,ecommerce,play_store,app_experience:negative,0.416747,low_confidence; star_rating_text_contradiction; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.5,positive,contradictory,False,False,False
3684,المستشفي مستواها طبيا ممتازه جدا جدا والتمريض في قمه الزوق والاحترام لاكن موظفين الامن النسائي غير محترمين علي الطلاق وفي قمه قله الزوق والتحضر وبيعاملوا المرضي بشكل سئ جدا كاننا بنشحت وبسببهم وعدم التزامهم كموظفين امن خارج عن نطاق التكضر والادميه والادب هيكون مستوي المستشفي سئ جدا لانهم واجهه للمستشفي ولابد من المتابعه المستمره علي سلوكيات هؤلاء الموظفين الخارجين عن نطاق الادب والاخلاق,1.0,مستشفى جامعي,google_maps,service:negative | cleanliness:negative | ambiance:negative | price:positive | food:negative,0.438098,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,negative,ambiguous,False,False,False
637,ده الجمال كله : sunflower : EMO_POS مكاني المفضل,5.0,مطعم,google_maps,general:positive | ambiance:positive | service:positive,0.439512,low_confidence; multiple_aspects; multilingual; high_aspect_uncertainty; emoji_sentiment_edge_case,high,12.5,positive,aligned,True,False,True
2593,الطعمية رائعة ولكن لا يوجد مكان جيد للجلوس خصوصا العائلي,4.0,مطعم فلافل,google_maps,ambiance:positive | food:positive | price:positive | cleanliness:negative | service:positive,0.440419,low_confidence; mixed_sentiment; multiple_aspects; high_aspect_uncertainty,high,12.5,positive,ambiguous,False,False,False
840,Bu güzel restorana 2 . Kez geliyoruz . Bu sefer tavsiye ettiğimiz arkadaşlarımızı da getirdik . Mekan atmosfer yemeklerin lezzeti her şey harikaydı . Bizimle Türkçe bildiği için ilgilenen Omar Hadia ( Ömer hediye diyoruz : ) ) ona çok teşekkür ederiz . Yemekler o kadar lezzetliydi ki fotoğraf çekmek sonradan aklımıza geldi : ) ) Bu gördüklerinize ek olarak karışık ızgara söyledik Ramazan dolayısıyla akşam geldiyseniz 20 : 00 dan sonra giriş yapabiliyorsunuz . İçerde de güzel bir müzik ekibi var bize canlı canlı Türk müzikleri bile çaldıkları için onlara da teşekkür ederiz .,5.0,مقهى,google_maps,food:positive | ambiance:positive | service:positive | price:positive | cleanliness:positive,0.554807,medium_confidence; multiple_aspects; multilingual; franco_arabic; high_aspect_uncertainty,high,12.5,positive,aligned,True,True,False
4819,エジプトっぽいデザインのTシャツを買いました。お土産っぽいデザインは種類が少ないです。 250EGPでした。 接客は特にないです。 クレジットカードが利用可能です。 男性向けの服屋です。,4.0,متجر ملابس,google_maps,price:positive | food:positive | ambiance:positive,0.566002,medium_confidence; multiple_aspects; short_meaningful; multilingual; franco_arabic,high,12.5,positive,aligned,True,True,False
157,متنوع الانشطه,5.0,مركز تسوق,google_maps,app_experience:positive | general:positive,0.56628,medium_confidence; multiple_aspects; short_meaningful; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
6010,تجربة ممتعة,5.0,مطعم مأكولات مشوية,google_maps,general:positive | app_experience:positive,0.574961,medium_confidence; multiple_aspects; short_meaningful; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
8731,جدا رائعة اغاني من مختلف البلدن : check_mark_button :,5.0,entertainment,play_store,general:positive | app_experience:positive,0.58033,medium_confidence; multiple_aspects; multilingual; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.5,positive,aligned,True,False,False
8997,تجربة ممتعة . .,5.0,entertainment,play_store,general:positive | app_experience:positive,0.598638,medium_confidence; multiple_aspects; short_meaningful; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.5,positive,aligned,False,False,False
1369,"Very good location , the vibes of the hotel is cood , not perfect cleanliness , break fast was ordinary not perfect . Overall good stay .",3.0,فندق,google_maps,ambiance:neutral | cleanliness:neutral | price:positive | service:positive | food:positive,0.615371,borderline_confidence; mixed_sentiment; multiple_aspects; star_rating_text_contradiction; high_aspect_uncertainty,high,12.5,neutral,contradictory,False,False,False
2320,"Old style , spacey , restaurant with live performing pianist , who is taxed in your bill for instance : D , good waiters , average food and slow kitchen .",3.0,مطعم,google_maps,food:positive | ambiance:neutral | service:positive | price:positive | cleanliness:positive,0.675849,borderline_confidence; mixed_sentiment; multiple_aspects; star_rating_text_contradiction; high_aspect_uncertainty,high,12.5,neutral,contradictory,False,False,False
9175,مره حلو يجنن ياليت مافي اشتراك وبس,5.0,entertainment,play_store,app_experience:positive | general:positive | food:positive,0.05,low_confidence; multiple_aspects; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.0,positive,aligned,False,False,False
9040,حلو جدا انا بصراحه بسمع كل الاغني من عليه,5.0,entertainment,play_store,general:positive | app_experience:positive | food:positive,0.093344,low_confidence; multiple_aspects; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.0,positive,aligned,False,False,False
8789,حلو اوي جميل بس الكلمات مش تزهر كلها بس بس حلو اوي بجد تحفه,4.0,entertainment,play_store,app_experience:positive | food:positive,0.158798,low_confidence; multiple_aspects; general_ambiance_app_confusion; high_aspect_uncertainty,high,12.0,positive,aligned,False,False,False
3120,"I had an amazing experience at this restaurant , the food was amazing and got prepared very fast ( less than 20 mins ) The staff were friendly and even the owner is always there and is very welcoming .",5.0,مطعم مأكولات إيطالية,google_maps,food:positive | service:positive | ambiance:positive | price:positive | cleanliness:positive | general:positive,0.164799,low_confidence; multiple_aspects; franco_arabic; high_aspect_uncertainty,high,12.0,positive,aligned,False,True,False
