review_id,review_text,predicted_aspects,predicted_sentiments,confidence_score,star_rating,business_category,platform,weak_sentiment,weak_signal_alignment,pseudo_label_source,aspects,aspect_sentiments
6567,لا يعجبني,"[""general""]","{""general"": ""positive""}",0.829799,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6568,زبالة,"[""general""]","{""general"": ""positive""}",0.896246,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6570,ماشاء الله تبارك الرحمن الرحيم,"[""general""]","{""general"": ""positive""}",0.859726,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6576,التطبيق يقوم باخذ الاموال من البطاقه البنكيه مع ان المحفظه فيها اموال التطبيق يتحكم في البطاقه البنكيه ويتصرف كيف يشاء الحذر من التطبيق,"[""app_experience""]","{""app_experience"": ""negative""}",0.899623,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6579,تجربة ممتاز,"[""general""]","{""general"": ""positive""}",0.766558,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6580,اسوا تطبيق,"[""app_experience""]","{""app_experience"": ""positive""}",0.91871,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6583,التطبيق سي للغايه,"[""app_experience""]","{""app_experience"": ""positive""}",0.917326,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6586,سي جدا,"[""general""]","{""general"": ""positive""}",0.93838,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6588,جميل جداء,"[""general""]","{""general"": ""positive""}",0.912711,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6591,جديد,"[""general""]","{""general"": ""positive""}",0.952301,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6605,للاسف تطبيق كنت افكر انا تامن له في المال اشتركت كريم بلص لمده ٦ اشهر ومحفظتي في مبلغ لكن للاسف تفاجئت اليوم تم حظر حسابي علي اي اساس راح الاشتراك وقيمته والمحفظه التي فيها حساب لي للاسف اخذوهم يمكن زكاه مال باي حق تحضرني وتاخذ اشتراك انا دافعه ومحفظه فيها نقود وليش تحضر الحساب سياسه فاشله للاسف شو ما كان السبب لايحق لك حظر حسابي انت المفروض تطبيق لخدمتنا وندفع مقابل ذلك اذهب الي تطبيق طلبات مستحيل يحضر الحساب لان حظر الحساب انت تخسر تعامل الزبائن للاسف شكوتي عندك بالمسنجر مع رقم الهاتف,"[""app_experience"", ""service"", ""delivery"", ""price""]","{""app_experience"": ""negative"", ""service"": ""negative"", ""delivery"": ""negative"", ""price"": ""negative""}",0.79665,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience"", ""service"", ""delivery"", ""price""]","{""app_experience"": ""negative"", ""service"": ""negative"", ""delivery"": ""negative"", ""price"": ""negative""}"
6606,قبل التحديث افضل,"[""app_experience""]","{""app_experience"": ""positive""}",0.861068,2.0,transport,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6608,ممتمزه,"[""general""]","{""general"": ""positive""}",0.926301,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6612,تطبيق راقي واسعارهم مناسبه انصح الناس اتنزله,"[""app_experience""]","{""app_experience"": ""positive""}",0.96494,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6615,قبل التحديث الاخير كان التطبيق اسهل للاستخدام,"[""app_experience""]","{""app_experience"": ""positive""}",0.909431,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6618,الاسعار اصبح مبالغ بيها رحلة ما تاخذ وقت 5 دقايق ياخد اجرة 4 الالف اضافة ان يتاخر كلش لحد ما يحصل كابتن,"[""price"", ""delivery"", ""service"", ""app_experience""]","{""price"": ""negative"", ""delivery"": ""negative"", ""service"": ""negative"", ""app_experience"": ""negative""}",0.770759,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""price"", ""delivery"", ""service"", ""app_experience""]","{""price"": ""negative"", ""delivery"": ""negative"", ""service"": ""negative"", ""app_experience"": ""negative""}"
6619,هل استخدام التطبيق مجاني بالنسبة للركاب وهل استطيع استخدامه في مكة المكرمة ؟,"[""app_experience""]","{""app_experience"": ""positive""}",0.899227,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6621,يمنع من دخول البرنامج,"[""app_experience""]","{""app_experience"": ""negative""}",0.866823,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6625,الحب الحب,"[""general""]","{""general"": ""positive""}",0.942875,4.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6641,تطبيق معفن,"[""app_experience""]","{""app_experience"": ""positive""}",0.91768,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6644,سافرت الي السعودية و رجعت الي الاردن و حاولت التسجيل عدة مرات في التطبيق و لم يفتح وصلني ايميل بانه تم حظر حسابي و انا عميل و لم الغي اي رحلة من وقت ان انضميت الي كريم ، ممكن اعرف سبب الحظر,"[""app_experience""]","{""app_experience"": ""negative""}",0.910961,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6649,فاشل جاي حذف,"[""app_experience""]","{""app_experience"": ""negative""}",0.863643,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6656,برنامج فشل,"[""app_experience""]","{""app_experience"": ""positive""}",0.845942,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6662,بعد التحديث الاخير اصبح سيئ للغايه,"[""app_experience""]","{""app_experience"": ""negative""}",0.767024,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6687,تطبيق سئ جدا وبيتاخر,"[""app_experience""]","{""app_experience"": ""positive""}",0.914804,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6691,مش مستجيب ورافض يظهر زي الاول,"[""app_experience""]","{""app_experience"": ""negative""}",0.825057,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6693,تطبيق رائع وفريق عمل رائع . احب هذا التطبيق واستخدمته في اكثر من دولة,"[""app_experience""]","{""app_experience"": ""positive""}",0.811116,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6711,التطبيق مش شغال من الصبح وبعدين مش لاقيه علي الجهاز ايه السبب حد يرد عليا,"[""app_experience""]","{""app_experience"": ""negative""}",0.929393,5.0,transport,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6713,التطبيق لا يعمل ؟,"[""app_experience""]","{""app_experience"": ""negative""}",0.852382,2.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6716,ممتاز وامن,"[""general""]","{""general"": ""positive""}",0.945201,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6719,شكرا علي جهودكم,"[""general""]","{""general"": ""positive""}",0.855902,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6720,تم التحديث بتاريخ 5 فبراير 2026 ومن وقتها التطبيق لا يفتح تعديل : قمت بحذف التطبيق واعادة تنزليه ففتح,"[""app_experience""]","{""app_experience"": ""negative""}",0.916006,5.0,transport,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6725,نعم انه جيد انصح به شكرا,"[""general""]","{""general"": ""positive""}",0.821257,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6730,التطبيق لا يعمل ما السبب,"[""app_experience""]","{""app_experience"": ""negative""}",0.884343,4.0,transport,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6731,سئ جدا التطبيق معلق,"[""app_experience""]","{""app_experience"": ""negative""}",0.897983,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6733,تجربة جيده,"[""general""]","{""general"": ""positive""}",0.881574,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6739,شركة محترمة,"[""general""]","{""general"": ""positive""}",0.884799,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6740,هل فعلا سوف يتم نقل كل الزبائن علي تطبيق اوبر بدل من تطبيق كريم ؟,"[""app_experience""]","{""app_experience"": ""negative""}",0.89221,5.0,transport,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6741,في التحديث الاخير لم يحتفظ بالرحلات السابقة وكل يوم يجب علي ان اكتب الموقع من جديد,"[""app_experience""]","{""app_experience"": ""negative""}",0.912133,4.0,transport,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6747,رائع ومميز,"[""general""]","{""general"": ""positive""}",0.873576,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6765,تطبيق ممتاز جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.926401,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6767,رووعه,"[""general""]","{""general"": ""positive""}",0.945432,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6775,تطبيق فاشل,"[""app_experience""]","{""app_experience"": ""positive""}",0.923015,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6778,ممتاز : grinning_face_with_big_eyes :,"[""general""]","{""general"": ""positive""}",0.935606,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6784,لقد اشترك في خدمة مشاوير المدرسة ، وقد تم خصم المبلغ مني ، ولكن لم يتم جدولة الخدمة ، ولا اذا بغيت اطلب الخدمة لازم ادفع مره اخري ، مع العلم اني دفعت مبلغ ٢٠ رحله ، ما يقارب ١٥٠٠ درهم .,"[""service"", ""delivery"", ""price"", ""app_experience""]","{""service"": ""negative"", ""delivery"": ""negative"", ""price"": ""negative"", ""app_experience"": ""negative""}",0.84359,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""service"", ""delivery"", ""price"", ""app_experience""]","{""service"": ""negative"", ""delivery"": ""negative"", ""price"": ""negative"", ""app_experience"": ""negative""}"
6785,"Bad app and late delivery; if I could give it less than one star , I would .","[""app_experience""]","{""app_experience"": ""negative""}",0.802792,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6789,تطبيق فاشل وسائقي تاكسي ساقوم بالغائه والغاء حسابي فيه,"[""app_experience""]","{""app_experience"": ""negative""}",0.918927,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6795,تجربه مميزه,"[""general""]","{""general"": ""positive""}",0.883405,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6815,مريحه جدا,"[""general""]","{""general"": ""positive""}",0.849511,3.0,transport,play_store,neutral,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6827,كويسه,"[""general""]","{""general"": ""positive""}",0.917523,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6840,شخص محترم جدا,"[""general""]","{""general"": ""positive""}",0.888817,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6849,متتاز,"[""general""]","{""general"": ""positive""}",0.943294,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6850,شكرا اوبر,"[""general""]","{""general"": ""positive""}",0.932915,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6853,شكرا جزيلا,"[""general""]","{""general"": ""positive""}",0.921289,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6854,ممتار,"[""general""]","{""general"": ""positive""}",0.952487,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6861,برنامج جيد جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.937744,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6864,احسن ناس والله العظيم,"[""general""]","{""general"": ""positive""}",0.939359,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6867,تجربه رائعة,"[""general""]","{""general"": ""positive""}",0.760693,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6871,انسان محترم,"[""general""]","{""general"": ""positive""}",0.938607,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6880,كابتن محترم وزوق جدا,"[""service""]","{""service"": ""positive""}",0.79412,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
6886,سائق محترم,"[""general""]","{""general"": ""positive""}",0.933454,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6891,ممتازو,"[""general""]","{""general"": ""positive""}",0.956152,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6895,تطبيق ممتاز وسهل الاستخدام,"[""app_experience""]","{""app_experience"": ""positive""}",0.803482,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6898,وااو,"[""general""]","{""general"": ""positive""}",0.954632,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6902,برنامج سئ جدا انا مسحتة لان الكابتن عاوز ينزلني بمزاجة او الغي الرحلة وياخد 25 جنية غرامة شغل نصب,"[""app_experience""]","{""app_experience"": ""negative""}",0.932129,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6906,فخم التطبيق,"[""app_experience""]","{""app_experience"": ""positive""}",0.914476,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6909,مش كلو حلو شغال,"[""app_experience""]","{""app_experience"": ""negative""}",0.905919,3.0,transport,play_store,neutral,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6914,التعريفة لكل كيلو متر حاليا غير منصفة للكابتن يجب تعديلها دوريا حسب سعر لتر الوقود,"[""price"", ""delivery"", ""service"", ""app_experience""]","{""price"": ""negative"", ""delivery"": ""negative"", ""service"": ""negative"", ""app_experience"": ""negative""}",0.75184,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""price"", ""delivery"", ""service"", ""app_experience""]","{""price"": ""negative"", ""delivery"": ""negative"", ""service"": ""negative"", ""app_experience"": ""negative""}"
6920,اجمل شركه توصيل اتعاملت معاها في حياتي شكرا للسيده القائمين علي شركه او,"[""service""]","{""service"": ""positive""}",0.794586,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
6924,مريحه,"[""general""]","{""general"": ""positive""}",0.921249,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6925,سائق محطرم ومهزب,"[""service""]","{""service"": ""positive""}",0.841014,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
6930,شكرا ليكم ناس محترمة,"[""general""]","{""general"": ""positive""}",0.857469,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6933,ممتاذه,"[""general""]","{""general"": ""positive""}",0.93902,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6934,احسن تطبيق بس الرجاء تحسين اسلوب الساقين,"[""app_experience""]","{""app_experience"": ""positive""}",0.931839,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6935,بصراحه والله العظيم افضل تطبيق متوفرين سواقين محترمين,"[""app_experience""]","{""app_experience"": ""positive""}",0.950742,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6941,ممتاز ه,"[""general""]","{""general"": ""positive""}",0.802046,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6955,تطبيق ممتاز,"[""app_experience""]","{""app_experience"": ""positive""}",0.921298,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6956,تمام سهل الاستخدام,"[""app_experience""]","{""app_experience"": ""positive""}",0.928249,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6961,سرعه ممتازه,"[""general""]","{""general"": ""positive""}",0.76779,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6963,سيء للغاية,"[""general""]","{""general"": ""positive""}",0.758129,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6970,احسن تطبيق,"[""app_experience""]","{""app_experience"": ""positive""}",0.952097,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6976,راجل محترم,"[""general""]","{""general"": ""positive""}",0.911909,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6982,احسن طبييق اوبر,"[""general""]","{""general"": ""positive""}",0.803123,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
6984,افضل تطبيق,"[""app_experience""]","{""app_experience"": ""positive""}",0.956763,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
6990,سائق ماهر وكتير مهذب,"[""service""]","{""service"": ""positive""}",0.854479,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
6992,برنامج سيء,"[""app_experience""]","{""app_experience"": ""negative""}",0.908476,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
6994,برنامج رائع,"[""app_experience""]","{""app_experience"": ""positive""}",0.938773,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7001,تطبيق جشع وفاشل,"[""app_experience""]","{""app_experience"": ""positive""}",0.919467,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7003,طريقه امنه وسريعه وموفره,"[""app_experience""]","{""app_experience"": ""positive""}",0.926202,3.0,transport,play_store,neutral,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7005,اكثر من الرائع شكرا انصح الجميع بتحميل التطبيق سهل الاستخدام وسريع,"[""app_experience""]","{""app_experience"": ""positive""}",0.954708,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7007,الحمد لله تمام,"[""general""]","{""general"": ""positive""}",0.922701,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7017,ممتاز و شكرا لكم,"[""general""]","{""general"": ""positive""}",0.920051,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7020,رهيب جدا جدا,"[""general""]","{""general"": ""positive""}",0.900751,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7024,ليه الرحله جايه بخصم ودفعت من غير خصم,"[""price"", ""delivery"", ""app_experience"", ""service""]","{""price"": ""negative"", ""delivery"": ""negative"", ""app_experience"": ""negative"", ""service"": ""negative""}",0.841299,5.0,transport,play_store,positive,contradictory,model_high_confidence,"[""price"", ""delivery"", ""app_experience"", ""service""]","{""price"": ""negative"", ""delivery"": ""negative"", ""app_experience"": ""negative"", ""service"": ""negative""}"
7027,حلوه,"[""general""]","{""general"": ""positive""}",0.793209,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7031,جميل جدا جدا جدا جدا جدا جدا جدا,"[""general""]","{""general"": ""positive""}",0.820069,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7033,جيدا جدا,"[""general""]","{""general"": ""positive""}",0.941585,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7035,ممتز,"[""general""]","{""general"": ""positive""}",0.946538,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7038,مندازه,"[""general""]","{""general"": ""positive""}",0.902055,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7039,رائعة جدا,"[""general""]","{""general"": ""positive""}",0.77529,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7047,تطبيق رائع جدا,"[""app_experience""]","{""app_experience"": ""positive""}",0.952159,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7056,تطبيق جميل وسريع,"[""app_experience""]","{""app_experience"": ""positive""}",0.959018,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7060,كابتن محترم,"[""general""]","{""general"": ""positive""}",0.84904,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7061,يمكنني التنقل بسهولة,"[""app_experience""]","{""app_experience"": ""positive""}",0.799183,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7066,بيتخر,"[""general""]","{""general"": ""positive""}",0.955284,1.0,transport,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7067,واقل من نجمه . . بكل مره اخلي الدفع بالبطاقه يحجزون مبالغ علي ولاهي اول مره . تطبيق فاشل ونصب واحتيال عيني عينك . . مشوار ب ١٩ تحجز علي مبلغ ٤٠ ريال وتسحبه من حسابي ليه ياحراميه ؟,"[""app_experience"", ""price"", ""service"", ""delivery""]","{""app_experience"": ""negative"", ""price"": ""negative"", ""service"": ""negative"", ""delivery"": ""negative""}",0.808248,1.0,transport,play_store,negative,aligned,model_high_confidence,"[""app_experience"", ""price"", ""service"", ""delivery""]","{""app_experience"": ""negative"", ""price"": ""negative"", ""service"": ""negative"", ""delivery"": ""negative""}"
7069,شكرا علي حسن تعاونكم معنا,"[""general""]","{""general"": ""positive""}",0.79575,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7085,كابتن محترم وممتاز,"[""service""]","{""service"": ""positive""}",0.846625,5.0,transport,play_store,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
7104,لماذا ليه لا يتم تثبيت شي ان في جوالي يقول قير متاح في هاتفك,"[""app_experience""]","{""app_experience"": ""negative""}",0.922339,1.0,ecommerce,play_store,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
7109,تعامل سهل وجميل,"[""app_experience""]","{""app_experience"": ""positive""}",0.830483,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7110,برنامج كلمة تحفة بجد قليلة عليه,"[""app_experience""]","{""app_experience"": ""positive""}",0.758047,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7114,احب نون : pink_heart : : pink_heart : : pink_heart :,"[""general""]","{""general"": ""positive""}",0.918448,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7120,تطبيق حلو,"[""app_experience""]","{""app_experience"": ""positive""}",0.950204,4.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7121,تطبيق رائع,"[""app_experience""]","{""app_experience"": ""positive""}",0.949216,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7122,موفقين,"[""general""]","{""general"": ""positive""}",0.959626,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7128,متجر اكثر من رائع,"[""general""]","{""general"": ""positive""}",0.885985,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7129,: smiling_face_with_smiling_eyes : يجنن تطبيق,"[""app_experience""]","{""app_experience"": ""positive""}",0.91306,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7132,احلي تطبيق لل توصيل,"[""app_experience""]","{""app_experience"": ""positive""}",0.946755,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7136,سهل ومباشر,"[""app_experience""]","{""app_experience"": ""positive""}",0.891796,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7139,زي الفل ماشاء الله تبارك الله,"[""general""]","{""general"": ""positive""}",0.832074,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7141,مم,"[""general""]","{""general"": ""positive""}",0.947583,2.0,ecommerce,play_store,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7143,تسوق سهل وسريع وجوده عاليه,"[""app_experience""]","{""app_experience"": ""positive""}",0.922359,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7144,شكرا لخدمتكم,"[""general""]","{""general"": ""positive""}",0.813437,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7158,اريد يصير تحديث في نون ثم مسبقة تحدي ربح رصيد نون,"[""app_experience""]","{""app_experience"": ""negative""}",0.915856,5.0,ecommerce,play_store,positive,contradictory,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
7159,افضل تطبيق في العالم,"[""app_experience""]","{""app_experience"": ""positive""}",0.955026,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
7162,سيء جدا لماذا لا توجد الدفع في مركز استلام نون,"[""app_experience"", ""delivery"", ""price"", ""service""]","{""app_experience"": ""negative"", ""delivery"": ""negative"", ""price"": ""negative"", ""service"": ""negative""}",0.774535,1.0,ecommerce,play_store,negative,aligned,model_high_confidence,"[""app_experience"", ""delivery"", ""price"", ""service""]","{""app_experience"": ""negative"", ""delivery"": ""negative"", ""price"": ""negative"", ""service"": ""negative""}"
7165,افضل طبيق . .,"[""general""]","{""general"": ""positive""}",0.883049,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
7166,سريع وسهل استخدامه,"[""app_experience""]","{""app_experience"": ""positive""}",0.785834,5.0,ecommerce,play_store,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
