review_id,review_text,normalized_review_text,star_rating,weak_sentiment,business_category,platform,business_name,date,language,franco_token_ratio,is_franco_arabic,is_multilingual,contains_emoji,token_count,char_count
3813,المكان كويس اوي ونضيف ودكتور هدي من اشطر الدكاتره بجد : heart_suit : : heart_suit :,المكان كويس اوي ونضيف ودكتور هدي من اشطر الدكاتره بجد : heart_suit : : heart_suit :,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,True,False,12,83
3814,لا اثق باي مكان القي فيه تقييمات من ابو مراجعة واحدة . عيب عليكم,لا اثق باي مكان القي فيه تقييمات من ابو مراجعة واحدة . عيب عليكم,1.0,negative,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,False,False,13,64
3815,احب اشكر استاذه هدي جدا علي التعامل الجميل بجد من احسن حد في المكان EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS,احب اشكر استاذه هدي جدا علي التعامل الجميل بجد من احسن حد في المكان EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,True,True,20,115
3816,احسن مركز ليزر عندهم ضمير خاصة د الاء,احسن مركز ليزر عندهم ضمير خاصة د الاء,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,False,False,8,37
3817,ناس محترمه وشاطرين ومكان نضيف,ناس محترمه وشاطرين ومكان نضيف,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,False,False,5,29
3818,العيادة كويسة ودكتور انجي شاطرة,العيادة كويسة ودكتور انجي شاطرة,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,False,False,5,31
3820,Makan helw awi w dr/huda helwa gedn,Makan helw awi w dr/huda helwa gedn,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,xh,0.25,True,True,False,8,35
3821,دكتور هدي شاطرة جدا وجميلة والمكان كويس ونضافة حلوة والمعاملة كويسة,دكتور هدي شاطرة جدا وجميلة والمكان كويس ونضافة حلوة والمعاملة كويسة,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,False,False,11,67
3822,The doctor is very skilled and has good experience,The doctor is very skilled and has good experience,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,en,0.0,False,False,False,9,50
3823,احلي عياده تجميل واحلي دكتوره هدي بجد والمكان تحفه والدكاترة لذاذ جدا بجد,احلي عياده تجميل واحلي دكتوره هدي بجد والمكان تحفه والدكاترة لذاذ جدا بجد,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,False,False,13,73
3824,اجمل مكان ليزر بجد ريسيبشن في قمة الذوق والرقي ودكتور نورهان بجد بجد فوق الممتازة شكرا ليكم جدا علي حسن استقبالكم ومعاملتكم,اجمل مكان ليزر بجد ريسيبشن في قمة الذوق والرقي ودكتور نورهان بجد بجد فوق الممتازة شكرا ليكم جدا علي حسن استقبالكم ومعاملتكم,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ar,0.0,False,False,False,22,123
3825,very clean center & well organized with Proffesional staff,very clean center & well organized with Proffesional staff,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,en,0.0,False,False,False,8,58
3826,Perfect clinic,Perfect clinic,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهر,ro,0.0,False,True,False,2,14
3827,المكان كويس جدا وانا بحبه والناس ذوق ودكتور الاء شاطرة جدا,المكان كويس جدا وانا بحبه والناس ذوق ودكتور الاء شاطرة جدا,5.0,positive,عيادة جراحة التجميل,google_maps,Cairo Cosmo Center,قبل شهرين,ar,0.0,False,False,False,11,58
3828,افضل حمام محشي تاكلو في مصر,افضل حمام محشي تاكلو في مصر,5.0,positive,مطعم مأكولات مشوية,google_maps,محسن للمشويات,تاريخ التعديل: قبل أسبوع,ar,0.0,False,False,False,6,27
3830,مشويات جميلة,مشويات جميلة,5.0,positive,مطعم مأكولات مشوية,google_maps,محسن للمشويات,تاريخ التعديل: قبل 3 أشهر,ar,0.0,False,False,False,2,12
3832,اكل مميز . . وخدمة متميزة .,اكل مميز . . وخدمة متميزة .,5.0,positive,مطعم مأكولات مشوية,google_maps,محسن للمشويات,قبل 5 أشهر,ar,0.0,False,False,False,4,27
3834,مطعم جيد اول اجربه المشويات جيدا جدا,مطعم جيد اول اجربه المشويات جيدا جدا,5.0,positive,مطعم مأكولات مشوية,google_maps,محسن للمشويات,قبل 5 أشهر,ar,0.0,False,False,False,7,36
3836,"This place doesnt only have the best food ive tried in cairo , but also the employees and the owner are the sweetest people ive met in my life .","This place doesnt only have the best food ive tried in cairo , but also the employees and the owner are the sweetest people ive met in my life .",5.0,positive,مطعم مأكولات مشوية,google_maps,محسن للمشويات,قبل 6 أشهر,en,0.0,False,False,False,28,144
3838,مشويات لذيذة واسعار طيبة في متناول الجميع,مشويات لذيذة واسعار طيبة في متناول الجميع,5.0,positive,مطعم مأكولات مشوية,google_maps,محسن للمشويات,قبل 7 أشهر,ar,0.0,False,False,False,7,41
3842,احلي مكان مشويات في المنيل,احلي مكان مشويات في المنيل,5.0,positive,مطعم مأكولات مشوية,google_maps,محسن للمشويات,قبل 8 أشهر,ar,0.0,False,False,False,5,26
3845,"Excellent service as always , great team and Kimi once again fixed my hair , so grateful : folded_hands_medium_skin_tone :","Excellent service as always , great team and Kimi once again fixed my hair , so grateful : folded_hands_medium_skin_tone :",5.0,positive,صالون تجميل,google_maps,Toi,قبل شهر,en,0.0,False,False,False,16,122
3846,صبغت شعري كتير حلو والخدمة ممتازة جدا,صبغت شعري كتير حلو والخدمة ممتازة جدا,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهر,ar,0.0,False,False,False,7,37
3847,"The most amazing experience in hair salon , friendly and professional staff . Artist kimi !","The most amazing experience in hair salon , friendly and professional staff . Artist kimi !",5.0,positive,صالون تجميل,google_maps,Toi,قبل شهر,en,0.0,False,False,False,13,91
3849,من اجمل الصالونات في القاهرة وموقعهم ممتاز ، خدمتهم سريعة وشغلهم ممتاز .,من اجمل الصالونات في القاهرة وموقعهم ممتاز ، خدمتهم سريعة وشغلهم ممتاز .,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهر,ar,0.0,False,False,False,12,72
3850,Fantastic and an exceptional results Kim surprised me with an amazing performance so calm so professional good listening for my needs and great performance so professional,Fantastic and an exceptional results Kim surprised me with an amazing performance so calm so professional good listening for my needs and great performance so professional,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,26,171
3852,I had the roots done by Bob . Good colour . Very satisfied .,I had the roots done by Bob . Good colour . Very satisfied .,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,11,60
3854,جيت لزينه توصية مخصوص لصبغة الشعر وطلعت تحفه : thumbs_up_light_skin_tone : : thumbs_up_light_skin_tone : : thumbs_up_light_skin_tone : : thumbs_up_light_skin_tone : فرع الزمالك تسلم ايدينها شغلها جميل,جيت لزينه توصية مخصوص لصبغة الشعر وطلعت تحفه : thumbs_up_light_skin_tone : : thumbs_up_light_skin_tone : : thumbs_up_light_skin_tone : : thumbs_up_light_skin_tone : فرع الزمالك تسلم ايدينها شغلها جميل,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,True,False,18,200
3855,تعامل جدا رائع من قبل موظفين الاستقبال والكوافير نونو شغله ممتاز,تعامل جدا رائع من قبل موظفين الاستقبال والكوافير نونو شغله ممتاز,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,ar,0.0,False,False,False,11,64
3856,I also dyed my hair and i’m so happy el hmdl,I also dyed my hair and i’m so happy el hmdl,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,12,44
3857,The best salon EMO_POS EMO_POS EMO_POS EMO_POS,The best salon EMO_POS EMO_POS EMO_POS EMO_POS,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,True,7,46
3858,Zeina in Zamalek branch made our new year eve very special : beating_heart : : beating_heart : now I can enter the new year with a fresh haircut . The best : hundred_points :,Zeina in Zamalek branch made our new year eve very special : beating_heart : : beating_heart : now I can enter the new year with a fresh haircut . The best : hundred_points :,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,27,174
3859,Best hair dresser in town,Best hair dresser in town,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,5,25
3860,Very helpful and fast service,Very helpful and fast service,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,5,29
3861,"Best service hair die with kimi i always come to him from the airport , also hair extensions and blowdry","Best service hair die with kimi i always come to him from the airport , also hair extensions and blowdry",5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,19,104
3862,"Amazing salon with such a great vibe and professional team . Highly recommend trying it and booking with Abanoub and Daniel zamalek branch . For haircuts , Joe is simply the best Highly skilled and always gets it right .","Amazing salon with such a great vibe and professional team . Highly recommend trying it and booking with Abanoub and Daniel zamalek branch . For haircuts , Joe is simply the best Highly skilled and always gets it right .",5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,36,220
3863,Amazing experience . I feel like a movie star !,Amazing experience . I feel like a movie star !,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,8,47
3864,Very good service and stuff,Very good service and stuff,5.0,positive,صالون تجميل,google_maps,Toi,قبل شهرين,en,0.0,False,False,False,5,27
3865,متعاونة وترحب بطلاب الامتياز,متعاونة وترحب بطلاب الامتياز,5.0,positive,مستشفى,google_maps,مستشفى باب الشعرية,قبل 13 ساعة,ar,0.0,False,False,False,4,28
3866,اهتمام ورعاية صحية جيدة,اهتمام ورعاية صحية جيدة,4.0,positive,مستشفى,google_maps,مستشفى باب الشعرية,قبل 3 أسابيع,ar,0.0,False,False,False,4,23
3867,خدمه متوسطه,خدمه متوسطه,3.0,neutral,مستشفى,google_maps,مستشفى باب الشعرية,قبل شهر,fa,0.0,False,True,False,2,11
3868,مستشفي لا تساعد في الشفاء بل تحجز لك تذكرة الي الاخرة والمكان مليئ بالعدوي والدماء والحقن المتناثرة في الارض . من الاخر مفيش صحة في كل مستشفيات مصر الحكومية او الجامعية,مستشفي لا تساعد في الشفاء بل تحجز لك تذكرة الي الاخرة والمكان مليئ بالعدوي والدماء والحقن المتناثرة في الارض . من الاخر مفيش صحة في كل مستشفيات مصر الحكومية او الجامعية,1.0,negative,مستشفى,google_maps,مستشفى باب الشعرية,قبل شهرين,ar,0.0,False,False,False,30,168
3873,سلام عليكم مستشفي عندهم برود اوي مريض تعبان مفروض يعلقون دم محاليل برود غير طبيعي و اهمال,سلام عليكم مستشفي عندهم برود اوي مريض تعبان مفروض يعلقون دم محاليل برود غير طبيعي و اهمال,1.0,negative,مستشفى,google_maps,مستشفى باب الشعرية,قبل 6 أشهر,ar,0.0,False,False,False,17,89
3874,مستشفي حكومي ممتازة في الخدمات العامة,مستشفي حكومي ممتازة في الخدمات العامة,5.0,positive,مستشفى,google_maps,مستشفى باب الشعرية,قبل 7 أشهر,ar,0.0,False,False,False,6,37
3876,I love how every element on the plate screams quality EMO_POS I recommend 100% worth the price . If you don’t like overly seasoned food and If you appreciate the food quality this and the authentic Italian taste then I would recommend visiting this place EMO_POS,I love how every element on the plate screams quality EMO_POS I recommend 100% worth the price . If you don’t like overly seasoned food and If you appreciate the food quality this and the authentic Italian taste then I would recommend visiting this place EMO_POS,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل أسبوعين,en,0.0,False,False,True,46,262
3877,Pricy but yummy food,Pricy but yummy food,4.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل 3 أسابيع,en,0.0,False,False,False,4,20
3878,"Strano da dire ma si mangia Strepitosa ente bene , meglio che in numerosi ristoranti d livello italiani , chef egiziano pazzesco , il tutto in un luogo veramente magico","Strano da dire ma si mangia Strepitosa ente bene , meglio che in numerosi ristoranti d livello italiani , chef egiziano pazzesco , il tutto in un luogo veramente magico",5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهر,it,0.037037,False,True,False,27,168
3879,Very spcial place Staff gomal gdn Spcially Mohamed : heart_hands : : heart_hands :,Very spcial place Staff gomal gdn Spcially Mohamed : heart_hands : : heart_hands :,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهر,en,0.0,False,False,False,10,82
3880,Over priced for average Italian food . Nothing creative,Over priced for average Italian food . Nothing creative,3.0,neutral,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهر,en,0.0,False,False,False,8,55
3881,Best Italian food ever,Best Italian food ever,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهر,en,0.0,False,False,False,4,22
3882,"I honestly couldn’t have chosen a better place to host my gathering : white_heart : From the moment we arrived , everything was just perfect ! A very special thank you to Mr . Mohamed Sobhy , who went above and beyond to make the whole experience smooth , comfortable , and truly enjoyable for everyone . The team was incredibly friendly , professional , and welcoming . They made us feel at home . And the food… absolutely amazing ! The pasta , pizza , and of course the affogato were outstanding , every bite was a delight and warm . I can’t recommend this restaurant enough . Whenever you are looking for a great experience , this place delivers on every level . A perfect experience from start to finish : italy : : sparkles :","I honestly couldn’t have chosen a better place to host my gathering : white_heart : From the moment we arrived , everything was just perfect ! A very special thank you to Mr . Mohamed Sobhy , who went above and beyond to make the whole experience smooth , comfortable , and truly enjoyable for everyone . The team was incredibly friendly , professional , and welcoming . They made us feel at home . And the food… absolutely amazing ! The pasta , pizza , and of course the affogato were outstanding , every bite was a delight and warm . I can’t recommend this restaurant enough . Whenever you are looking for a great experience , this place delivers on every level . A perfect experience from start to finish : italy : : sparkles :",5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهر,en,0.0,False,False,False,115,730
3883,The best Italy : italy : food in cairo : melting_face : : melting_face : : melting_face :,The best Italy : italy : food in cairo : melting_face : : melting_face : : melting_face :,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهرين,en,0.0,False,False,False,10,89
3886,"Definitely worth a try , fresh , well made , exactly how you'de imagine it .","Definitely worth a try , fresh , well made , exactly how you'de imagine it .",5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهرين,en,0.0,False,False,False,13,76
3887,"The comparison is a bit unfair as my experience in Dai Pescatori Dahab is way different and marvelous , the place offers quality and freshness but is not compared to Dahab’s branch whatsoever . . However it is still one of the best Italian cuisine spots in Cairo and suitable for a calm unique evening EMO_POS","The comparison is a bit unfair as my experience in Dai Pescatori Dahab is way different and marvelous , the place offers quality and freshness but is not compared to Dahab’s branch whatsoever . . However it is still one of the best Italian cuisine spots in Cairo and suitable for a calm unique evening EMO_POS",4.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهرين,en,0.0,False,False,True,54,309
3888,"I saw that other reviews rated Dai Pescatori as either absolutely stellar or completely abysmal , so I really didn't know what to expect . Turns out , it was lovely ! The music was Mexican and the art was a mix of Egyptian/Sufi mysticism , but the food was 100% Italian . The space was calm , clean , the servers seemed like naturally happy people , and the food was amazing . I highly recommend the lasagna ! We'll be back for sure and try the desserts as well . I do want to address the cost complaint that many seem to have , though . It's true that the dishes were probably the most expensive I've seen , particularly considering the portions . If they go any higher , it likely won't be worth it as a customer . However , I always try to consider operational costs . You cannot realistically compare a restaurant located in Sarayat to have the same prices as somewhere in , say , Hadayek; the rent ( and space ) for the building , the quality of staff ( who I hope are getting paid a living wage ) , the quality of ingredients , maintenance , the education and skill of the chef and kitchen staff , etc . . . they're just not the same . When you go out to eat , you're paying for the location , convenience , experience , hygiene , and ( God - willing ) good food . Put simply , you get what you pay for . Enjoy !","I saw that other reviews rated Dai Pescatori as either absolutely stellar or completely abysmal , so I really didn't know what to expect . Turns out , it was lovely ! The music was Mexican and the art was a mix of Egyptian/Sufi mysticism , but the food was 100% Italian . The space was calm , clean , the servers seemed like naturally happy people , and the food was amazing . I highly recommend the lasagna ! We'll be back for sure and try the desserts as well . I do want to address the cost complaint that many seem to have , though . It's true that the dishes were probably the most expensive I've seen , particularly considering the portions . If they go any higher , it likely won't be worth it as a customer . However , I always try to consider operational costs . You cannot realistically compare a restaurant located in Sarayat to have the same prices as somewhere in , say , Hadayek; the rent ( and space ) for the building , the quality of staff ( who I hope are getting paid a living wage ) , the quality of ingredients , maintenance , the education and skill of the chef and kitchen staff , etc . . . they're just not the same . When you go out to eat , you're paying for the location , convenience , experience , hygiene , and ( God - willing ) good food . Put simply , you get what you pay for . Enjoy !",5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهرين,en,0.0,False,False,False,228,1318
3890,الطعام جميل البيتزا احلي بس السعر اغلي ما مر علي من جيت مصر . . . . التعامل ممتاز جدا . . . شباب مؤدبين,الطعام جميل البيتزا احلي بس السعر اغلي ما مر علي من جيت مصر . . . . التعامل ممتاز جدا . . . شباب مؤدبين,4.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل شهرين,ar,0.0,False,False,False,18,103
3891,من افضل المطاعم في القاهرة ، تجربة ايطالية بامتياز ووجهة لمحبي النكهات الحقيقية ، انصح فيه وبشدة,من افضل المطاعم في القاهرة ، تجربة ايطالية بامتياز ووجهة لمحبي النكهات الحقيقية ، انصح فيه وبشدة,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل 3 أشهر,ar,0.0,False,False,False,17,96
3892,authentic italian home made pasta EMO_POS,authentic italian home made pasta EMO_POS,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل 3 أشهر,en,0.0,False,False,True,6,41
3893,Amazing food and service,Amazing food and service,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل 3 أشهر,en,0.0,False,False,False,4,24
3894,The resturant is very calm and has a relaxing vibe . It’s perfect for dates and couples as jt’s quiet . The food is delicious and very authentic . The pizza was especially amazing ! It’s a bit expensive but totally worth the experience ! Highly recommend,The resturant is very calm and has a relaxing vibe . It’s perfect for dates and couples as jt’s quiet . The food is delicious and very authentic . The pizza was especially amazing ! It’s a bit expensive but totally worth the experience ! Highly recommend,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل 3 أشهر,en,0.0,False,False,False,45,254
3895,Love this place ! Both in Dahab and Maadi . Amazing food quality and great service .,Love this place ! Both in Dahab and Maadi . Amazing food quality and great service .,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل 3 أشهر,en,0.0,False,False,False,14,84
3896,The food was really good and tasty and the service also was great especial thanks to Mohamed sobhi,The food was really good and tasty and the service also was great especial thanks to Mohamed sobhi,5.0,positive,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل 3 أشهر,en,0.0,False,False,False,18,98
3897,Really very bad experience the pizza is same like cheap pizza and not italian at all . Also the tiramisu is very small and not tasty at all really it is very bad experience and very expensive compared to the quality of food . Sure will not come again . Update after your silly comment : Please save my comment to return back to this after your empty restaurant closes : face_with_tears_of_joy :,Really very bad experience the pizza is same like cheap pizza and not italian at all . Also the tiramisu is very small and not tasty at all really it is very bad experience and very expensive compared to the quality of food . Sure will not come again . Update after your silly comment : Please save my comment to return back to this after your empty restaurant closes : face_with_tears_of_joy :,1.0,negative,مطعم مأكولات إيطالية,google_maps,مطعم داي بسكاتوري المعادي,قبل 3 أشهر,en,0.0,False,False,False,67,394
3898,جيد الكفته مقبوله وفيه نسبه ضوضاء و الخدمه مش احسن حاجه,جيد الكفته مقبوله وفيه نسبه ضوضاء و الخدمه مش احسن حاجه,2.0,negative,مطعم مأكولات مشوية,google_maps,كبابجى صلى على النبى,قبل شهر,ar,0.0,False,False,False,11,55
3900,Friendly staff and excellent kebab&kofta . مشاوي ممتازة ومعاملة طيبة .,Friendly staff and excellent kebab&kofta . مشاوي ممتازة ومعاملة طيبة .,5.0,positive,مطعم مأكولات مشوية,google_maps,كبابجى صلى على النبى,قبل شهر,en,0.0,False,True,False,10,70
3901,الطرب عنده جميل جدا واسعاره مناسبه والخدمه ناس محترمه,الطرب عنده جميل جدا واسعاره مناسبه والخدمه ناس محترمه,5.0,positive,مطعم مأكولات مشوية,google_maps,كبابجى صلى على النبى,قبل شهرين,ar,0.0,False,False,False,9,53
3904,Dans une région in populaire,Dans une région in populaire,3.0,neutral,مطعم مأكولات مشوية,google_maps,كبابجى صلى على النبى,قبل 5 أشهر,fr,0.0,False,True,False,6,28
3906,اكله حلوه انا زبون عنده من زمن,اكله حلوه انا زبون عنده من زمن,4.0,positive,مطعم مأكولات مشوية,google_maps,كبابجى صلى على النبى,قبل 8 أشهر,ar,0.0,False,False,False,7,30
3908,مطعم ممتاز وخدمة مميرزة وتعامل رائع انصح به,مطعم ممتاز وخدمة مميرزة وتعامل رائع انصح به,5.0,positive,مطعم أطباق اللحوم,google_maps,مطعم فرح,قبل 11 شهرًا,ar,0.0,False,False,False,8,43
3914,اكل لذيذ ونظيف,اكل لذيذ ونظيف,4.0,positive,مطعم أطباق اللحوم,google_maps,مطعم فرح,قبل سنتين,ar,0.0,False,False,False,3,14
3916,The best fatah shawerma in the world . . . I've been eating it for 15 years and the quality and taste is still the same,The best fatah shawerma in the world . . . I've been eating it for 15 years and the quality and taste is still the same,5.0,positive,مطعم أطباق اللحوم,google_maps,مطعم فرح,قبل سنتين,en,0.0,True,False,False,24,119
3917,"Unfortunately , my experience at the restaurant was disappointing . The prices are quite high compared to the level of service . I expected a much better experience for the price .","Unfortunately , my experience at the restaurant was disappointing . The prices are quite high compared to the level of service . I expected a much better experience for the price .",1.0,negative,مطعم,google_maps,درويش الكبابجي التجمع الخامس,قبل 15 ساعة,en,0.0,False,False,False,28,180
3919,Customer service is not good as thier food,Customer service is not good as thier food,1.0,negative,مطعم,google_maps,درويش الكبابجي التجمع الخامس,قبل أسبوع,en,0.0,False,False,False,8,42
3921,المكان جميل جدا . الخدمة اكثر من ممتازة . الطعام ولا اروع . تجربة تحفة . تستحق التكرار اكثر من مرة,المكان جميل جدا . الخدمة اكثر من ممتازة . الطعام ولا اروع . تجربة تحفة . تستحق التكرار اكثر من مرة,5.0,positive,مطعم,google_maps,درويش الكبابجي التجمع الخامس,قبل شهر,ar,0.0,False,False,False,17,98
3923,"I enjoyed every dish I ordered , with fresh , delicious , juicy meat , rice , and everything else was truly excellent . Many thanks to Mahmoud for the service , as well as Alaa . EMO_POS : ok_hand : : two_hearts :","I enjoyed every dish I ordered , with fresh , delicious , juicy meat , rice , and everything else was truly excellent . Many thanks to Mahmoud for the service , as well as Alaa . EMO_POS : ok_hand : : two_hearts :",5.0,positive,مطعم,google_maps,درويش الكبابجي التجمع الخامس,قبل شهر,en,0.0,False,False,True,32,213
3924,الاكل لذيذ والمكان حلو,الاكل لذيذ والمكان حلو,5.0,positive,مطعم,google_maps,درويش الكبابجي التجمع الخامس,قبل شهر,ar,0.0,False,False,False,4,22
3925,Amazing Egyptian food . The place is nice and clean . Food is amazing . Service is top . Enjoy it .,Amazing Egyptian food . The place is nice and clean . Food is amazing . Service is top . Enjoy it .,5.0,positive,مطعم,google_maps,درويش الكبابجي التجمع الخامس,قبل شهر,en,0.0,False,False,False,17,99
3927,انا كنت طالب اوردر قعد سعتين وفي الاخر موصلش والكول سينتر بيتعامل باسلوب وحش جدا وحقيقي انا ندمان اني فضلت مستني اكل لمده سعتين وفي الاخر موصلش ولاغيت الاوردر عشان الاسلوب بتاعكم الاكل حلو اه جميل لكن المعامله وحشه جدا ودي اخر مره اطلب من عندكم حقيقي كنت بطلب من ٢٠١٧ بس خلاص شكرا جدا,انا كنت طالب اوردر قعد سعتين وفي الاخر موصلش والكول سينتر بيتعامل باسلوب وحش جدا وحقيقي انا ندمان اني فضلت مستني اكل لمده سعتين وفي الاخر موصلش ولاغيت الاوردر عشان الاسلوب بتاعكم الاكل حلو اه جميل لكن المعامله وحشه جدا ودي اخر مره اطلب من عندكم حقيقي كنت بطلب من ٢٠١٧ بس خلاص شكرا جدا,1.0,negative,مطعم بيتزا,google_maps,انديامو,قبل شهر,ar,0.0,False,False,False,55,284
3928,Best pizza in town !,Best pizza in town !,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل شهرين,en,0.0,False,False,False,4,20
3929,اكل كويس بيجددووالمكان القديم فالاعده مش احسن حاجه,اكل كويس بيجددووالمكان القديم فالاعده مش احسن حاجه,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل شهرين,ar,0.0,False,False,False,8,50
3930,يا ولاد اللعيبة,يا ولاد اللعيبة,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل 3 أشهر,ar,0.0,False,False,False,3,15
3931,مكان تحفه و جميل جدا و الناس محترمه في التعامل,مكان تحفه و جميل جدا و الناس محترمه في التعامل,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل 3 أشهر,ar,0.0,False,False,False,10,46
3935,جربته من ترشيح حد وبصراحه هو مميز جدا جدا في الفطاير الحلوه و الحادقه مجربتش بصراحه باقي المنيو بس المكان بس محتاج يبقي اوسع و يتنظم شويه عن كده,جربته من ترشيح حد وبصراحه هو مميز جدا جدا في الفطاير الحلوه و الحادقه مجربتش بصراحه باقي المنيو بس المكان بس محتاج يبقي اوسع و يتنظم شويه عن كده,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل 5 أشهر,ar,0.0,False,False,False,29,144
3936,Best fetera ever,Best fetera ever,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل 5 أشهر,sv,0.0,False,True,False,3,16
3937,انصح الجميع في تجربته,انصح الجميع في تجربته,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل 5 أشهر,ar,0.0,False,False,False,4,21
3938,Excellent food,Excellent food,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل 5 أشهر,en,0.0,False,False,False,2,14
3941,الاكل اكتر من رائع و الخدمة ممتازة و جربته اكتر من مرة في اكتر من حاجة و اخرهم الباستا كانت جامدة جدا و ثابت علي المستوي جدا و اول مكان بفكر اطلب منه اكل من بره استمروا,الاكل اكتر من رائع و الخدمة ممتازة و جربته اكتر من مرة في اكتر من حاجة و اخرهم الباستا كانت جامدة جدا و ثابت علي المستوي جدا و اول مكان بفكر اطلب منه اكل من بره استمروا,5.0,positive,مطعم بيتزا,google_maps,انديامو,قبل 8 أشهر,ar,0.0,False,False,False,37,168
3942,دكتور فادي رياض اعظم دكتور تعاملت معاه بجد قوي,دكتور فادي رياض اعظم دكتور تعاملت معاه بجد قوي,5.0,positive,عِيادة أسنان,google_maps,دكتور فادى رياض,قبل 5 أشهر,ar,0.0,False,False,False,9,46
